Date	Time	CedHt
2/22/20	7:45	9.45
2/22/20	8:00	9.45
2/22/20	8:15	9.45
2/22/20	8:30	9.45
2/22/20	8:45	9.45
2/22/20	9:00	9.46
2/22/20	9:15	9.46
2/22/20	9:30	9.46
2/22/20	9:45	9.46
2/22/20	10:00	9.46
2/22/20	10:15	9.46
2/22/20	10:30	9.46
2/22/20	10:45	9.46
2/22/20	11:00	9.46
2/22/20	11:15	9.46
2/22/20	11:30	9.46
2/22/20	11:45	9.46
2/22/20	12:00	9.46
2/22/20	12:15	9.46
2/22/20	12:30	9.46
2/22/20	12:45	9.46
2/22/20	13:00	9.46
2/22/20	13:15	9.45
2/22/20	13:30	9.46
2/22/20	13:45	9.46
2/22/20	14:00	9.46
2/22/20	14:15	9.46
2/22/20	14:30	9.46
2/22/20	14:45	9.46
2/22/20	15:00	9.46
2/22/20	15:15	9.46
2/22/20	15:30	9.46
2/22/20	15:45	9.46
2/22/20	16:00	9.46
2/22/20	16:15	9.46
2/22/20	16:30	9.46
2/22/20	16:45	9.46
2/22/20	17:00	9.46
2/22/20	17:15	9.46
2/22/20	17:30	9.46
2/22/20	17:45	9.46
2/22/20	18:00	9.46
2/22/20	18:15	9.46
2/22/20	18:30	9.46
2/22/20	18:45	9.46
2/22/20	19:00	9.47
2/22/20	19:15	9.47
2/22/20	19:30	9.47
2/22/20	19:45	9.47
2/22/20	20:00	9.47
2/22/20	20:15	9.47
2/22/20	20:30	9.47
2/22/20	20:45	9.48
2/22/20	21:00	9.47
2/22/20	21:15	9.47
2/22/20	21:30	9.47
2/22/20	21:45	9.47
2/22/20	22:00	9.48
2/22/20	22:15	9.48
2/22/20	22:30	9.48
2/22/20	22:45	9.48
2/22/20	23:00	9.49
2/22/20	23:15	9.49
2/22/20	23:30	9.49
2/22/20	23:45	9.49
2/23/20	0:00	9.5
2/23/20	0:15	9.5
2/23/20	0:30	9.5
2/23/20	0:45	9.5
2/23/20	1:00	9.51
2/23/20	1:15	9.51
2/23/20	1:30	9.51
2/23/20	1:45	9.51
2/23/20	2:00	9.52
2/23/20	2:15	9.52
2/23/20	2:30	9.52
2/23/20	2:45	9.52
2/23/20	3:00	9.52
2/23/20	3:15	9.52
2/23/20	3:30	9.53
2/23/20	3:45	9.53
2/23/20	4:00	9.53
2/23/20	4:15	9.53
2/23/20	4:30	9.53
2/23/20	4:45	9.53
2/23/20	5:00	9.53
2/23/20	5:15	9.53
2/23/20	5:30	9.54
2/23/20	5:45	9.54
2/23/20	6:00	9.54
2/23/20	6:15	9.54
2/23/20	6:30	9.54
2/23/20	6:45	9.54
2/23/20	7:00	9.54
2/23/20	7:15	9.54
2/23/20	7:30	9.54
2/23/20	7:45	9.54
2/23/20	8:00	9.54
2/23/20	8:15	9.54
2/23/20	8:30	9.53
2/23/20	8:45	9.53
2/23/20	9:00	9.53
2/23/20	9:15	9.53
2/23/20	9:30	9.53
2/23/20	9:45	9.52
2/23/20	10:00	9.53
2/23/20	10:15	9.52
2/23/20	10:30	9.52
2/23/20	10:45	9.51
2/23/20	11:00	9.51
2/23/20	11:15	9.51
2/23/20	11:30	9.5
2/23/20	11:45	9.5
2/23/20	12:00	9.5
2/23/20	12:15	9.49
2/23/20	12:30	9.49
2/23/20	12:45	9.49
2/23/20	13:00	9.48
2/23/20	13:15	9.48
2/23/20	13:30	9.47
2/23/20	13:45	9.47
2/23/20	14:00	9.47
2/23/20	14:15	9.46
2/23/20	14:30	9.46
2/23/20	14:45	9.46
2/23/20	15:00	9.46
2/23/20	15:15	9.45
2/23/20	15:30	9.45
2/23/20	15:45	9.44
2/23/20	16:00	9.44
2/23/20	16:15	9.44
2/23/20	16:30	9.44
2/23/20	16:45	9.43
2/23/20	17:00	9.43
2/23/20	17:15	9.43
2/23/20	17:30	9.43
2/23/20	17:45	9.42
2/23/20	18:00	9.42
2/23/20	18:15	9.42
2/23/20	18:30	9.42
2/23/20	18:45	9.42
2/23/20	19:00	9.41
2/23/20	19:15	9.41
2/23/20	19:30	9.41
2/23/20	19:45	9.41
2/23/20	20:00	9.41
2/23/20	20:15	9.41
2/23/20	20:30	9.41
2/23/20	20:45	9.41
2/23/20	21:00	9.41
2/23/20	21:15	9.41
2/23/20	21:30	9.41
2/23/20	21:45	9.41
2/23/20	22:00	9.41
2/23/20	22:15	9.41
2/23/20	22:30	9.41
2/23/20	22:45	9.41
2/23/20	23:00	9.42
2/23/20	23:15	9.42
2/23/20	23:30	9.42
2/23/20	23:45	9.42
2/24/20	0:00	9.43
2/24/20	0:15	9.43
2/24/20	0:30	9.43
2/24/20	0:45	9.43
2/24/20	1:00	9.44
2/24/20	1:15	9.44
2/24/20	1:30	9.44
2/24/20	1:45	9.45
2/24/20	2:00	9.45
2/24/20	2:15	9.45
2/24/20	2:30	9.45
2/24/20	2:45	9.46
2/24/20	3:00	9.46
2/24/20	3:15	9.46
2/24/20	3:30	9.47
2/24/20	3:45	9.47
2/24/20	4:00	9.47
2/24/20	4:15	9.48
2/24/20	4:30	9.48
2/24/20	4:45	9.48
2/24/20	5:00	9.48
2/24/20	5:15	9.48
2/24/20	5:30	9.49
2/24/20	5:45	9.49
2/24/20	6:00	9.49
2/24/20	6:15	9.49
2/24/20	6:30	9.49
2/24/20	6:45	9.49
2/24/20	7:00	9.49
2/24/20	7:15	9.49
2/24/20	7:30	9.5
2/24/20	7:45	9.49
2/24/20	8:00	9.49
2/24/20	8:15	9.5
2/24/20	8:30	9.5
2/24/20	8:45	9.5
2/24/20	9:00	9.49
2/24/20	9:15	9.49
2/24/20	9:30	9.49
2/24/20	9:45	9.49
2/24/20	10:00	9.49
2/24/20	10:15	9.49
2/24/20	10:30	9.48
2/24/20	10:45	9.48
2/24/20	11:00	9.48
2/24/20	11:15	9.48
2/24/20	11:30	9.48
2/24/20	11:45	9.48
2/24/20	12:00	9.48
2/24/20	12:15	9.47
2/24/20	12:30	9.47
2/24/20	12:45	9.47
2/24/20	13:00	9.46
2/24/20	13:15	9.46
2/24/20	13:30	9.46
2/24/20	13:45	9.45
2/24/20	14:00	9.45
2/24/20	14:15	9.45
2/24/20	14:30	9.45
2/24/20	14:45	9.45
2/24/20	15:00	9.44
2/24/20	15:15	9.44
2/24/20	15:30	9.44
2/24/20	15:45	9.44
2/24/20	16:00	9.43
2/24/20	16:15	9.43
2/24/20	16:30	9.43
2/24/20	16:45	9.43
2/24/20	17:00	9.42
2/24/20	17:15	9.42
2/24/20	17:30	9.41
2/24/20	17:45	9.41
2/24/20	18:00	9.41
2/24/20	18:15	9.41
2/24/20	18:30	9.4
2/24/20	18:45	9.4
2/24/20	19:00	9.39
2/24/20	19:15	9.39
2/24/20	19:30	9.38
2/24/20	19:45	9.38
2/24/20	20:00	9.37
2/24/20	20:15	9.37
2/24/20	20:30	9.36
2/24/20	20:45	9.36
2/24/20	21:00	9.35
2/24/20	21:15	9.35
2/24/20	21:30	9.34
2/24/20	21:45	9.34
2/24/20	22:00	9.33
2/24/20	22:15	9.33
2/24/20	22:30	9.33
2/24/20	22:45	9.32
2/24/20	23:00	9.32
2/24/20	23:15	9.31
2/24/20	23:30	9.31
2/24/20	23:45	9.3
2/25/20	0:00	9.3
2/25/20	0:15	9.29
2/25/20	0:30	9.29
2/25/20	0:45	9.28
2/25/20	1:00	9.28
2/25/20	1:15	9.27
2/25/20	1:30	9.26
2/25/20	1:45	9.26
2/25/20	2:00	9.25
2/25/20	2:15	9.25
2/25/20	2:30	9.25
2/25/20	2:45	9.24
2/25/20	3:00	9.24
2/25/20	3:15	9.22
2/25/20	3:30	9.22
2/25/20	3:45	9.22
2/25/20	4:00	9.22
2/25/20	4:15	9.21
2/25/20	4:30	9.2
2/25/20	4:45	9.2
2/25/20	5:00	9.19
2/25/20	5:15	9.18
2/25/20	5:30	9.18
2/25/20	5:45	9.17
2/25/20	6:00	9.16
2/25/20	6:15	9.16
2/25/20	6:30	9.15
2/25/20	6:45	9.15
2/25/20	7:00	9.14
2/25/20	7:15	9.13
2/25/20	7:30	9.13
2/25/20	7:45	9.12
2/25/20	8:00	9.11
2/25/20	8:15	9.1
2/25/20	8:30	9.1
2/25/20	8:45	9.09
2/25/20	9:00	9.08
2/25/20	9:15	9.07
2/25/20	9:30	9.07
2/25/20	9:45	9.06
2/25/20	10:00	9.05
2/25/20	10:15	9.04
2/25/20	10:30	9.04
2/25/20	10:45	9.03
2/25/20	11:00	9.02
2/25/20	11:15	9.02
2/25/20	11:30	9.02
2/25/20	11:45	9.01
2/25/20	12:00	9
2/25/20	12:15	8.99
2/25/20	12:30	8.99
2/25/20	12:45	8.98
2/25/20	13:00	8.97
2/25/20	13:15	8.96
2/25/20	13:30	8.95
2/25/20	13:45	8.95
2/25/20	14:00	8.95
2/25/20	14:15	8.94
2/25/20	14:30	8.93
2/25/20	14:45	8.93
2/25/20	15:00	8.92
2/25/20	15:15	8.92
2/25/20	15:30	8.91
2/25/20	15:45	8.91
2/25/20	16:00	8.9
2/25/20	16:15	8.9
2/25/20	16:30	8.9
2/25/20	16:45	8.89
2/25/20	17:00	8.89
2/25/20	17:15	8.88
2/25/20	17:30	8.88
2/25/20	17:45	8.87
2/25/20	18:00	8.87
2/25/20	18:15	8.87
2/25/20	18:30	8.86
2/25/20	18:45	8.86
2/25/20	19:00	8.85
2/25/20	19:15	8.85
2/25/20	19:30	8.85
2/25/20	19:45	8.84
2/25/20	20:00	8.84
2/25/20	20:15	8.83
2/25/20	20:30	8.83
2/25/20	20:45	8.83
2/25/20	21:00	8.82
2/25/20	21:15	8.82
2/25/20	21:30	8.82
2/25/20	21:45	8.81
2/25/20	22:00	8.81
2/25/20	22:15	8.8
2/25/20	22:30	8.8
2/25/20	22:45	8.8
2/25/20	23:00	8.79
2/25/20	23:15	8.79
2/25/20	23:30	8.79
2/25/20	23:45	8.78
2/26/20	0:00	8.78
2/26/20	0:15	8.78
2/26/20	0:30	8.77
2/26/20	0:45	8.77
2/26/20	1:00	8.76
2/26/20	1:15	8.76
2/26/20	1:30	8.76
2/26/20	1:45	8.76
2/26/20	2:00	8.75
2/26/20	2:15	8.75
2/26/20	2:30	8.75
2/26/20	2:45	8.74
2/26/20	3:00	8.74
2/26/20	3:15	8.74
2/26/20	3:30	8.74
2/26/20	3:45	8.73
2/26/20	4:00	8.72
2/26/20	4:15	8.72
2/26/20	4:30	8.72
2/26/20	4:45	8.71
2/26/20	5:00	8.71
2/26/20	5:15	8.71
2/26/20	5:30	8.7
2/26/20	5:45	8.7
2/26/20	6:00	8.7
2/26/20	6:15	8.7
2/26/20	6:30	8.69
2/26/20	6:45	8.69
2/26/20	7:00	8.69
2/26/20	7:15	8.68
2/26/20	7:30	8.68
2/26/20	7:45	8.68
2/26/20	8:00	8.67
2/26/20	8:15	8.67
2/26/20	8:30	8.67
2/26/20	8:45	8.67
2/26/20	9:00	8.67
2/26/20	9:15	8.66
2/26/20	9:30	8.66
2/26/20	9:45	8.66
2/26/20	10:00	8.65
2/26/20	10:15	8.65
2/26/20	10:30	8.65
2/26/20	10:45	8.64
2/26/20	11:00	8.64
2/26/20	11:15	8.64
2/26/20	11:30	8.63
2/26/20	11:45	8.63
2/26/20	12:00	8.63
2/26/20	12:15	8.63
2/26/20	12:30	8.63
2/26/20	12:45	8.63
2/26/20	13:00	8.62
2/26/20	13:15	8.61
2/26/20	13:30	8.61
2/26/20	13:45	8.61
2/26/20	14:00	8.61
2/26/20	14:15	8.61
2/26/20	14:30	8.61
2/26/20	14:45	8.61
2/26/20	15:00	8.61
2/26/20	15:15	8.6
2/26/20	15:30	8.6
2/26/20	15:45	8.6
2/26/20	16:00	8.6
2/26/20	16:15	8.59
2/26/20	16:30	8.6
2/26/20	16:45	8.59
2/26/20	17:00	8.59
2/26/20	17:15	8.59
2/26/20	17:30	8.59
2/26/20	17:45	8.59
2/26/20	18:00	8.59
2/26/20	18:15	8.58
2/26/20	18:30	8.58
2/26/20	18:45	8.58
2/26/20	19:00	8.58
2/26/20	19:15	8.58
2/26/20	19:30	8.58
2/26/20	19:45	8.57
2/26/20	20:00	8.57
2/26/20	20:15	8.57
2/26/20	20:30	8.57
2/26/20	20:45	8.56
2/26/20	21:00	8.56
2/26/20	21:15	8.56
2/26/20	21:30	8.56
2/26/20	21:45	8.56
2/26/20	22:00	8.55
2/26/20	22:15	8.56
2/26/20	22:30	8.55
2/26/20	22:45	8.55
2/26/20	23:00	8.55
2/26/20	23:15	8.55
2/26/20	23:30	8.54
2/26/20	23:45	8.54
2/27/20	0:00	8.54
2/27/20	0:15	8.54
2/27/20	0:30	8.54
2/27/20	0:45	8.54
2/27/20	1:00	8.53
2/27/20	1:15	8.53
2/27/20	1:30	8.53
2/27/20	1:45	8.53
2/27/20	2:00	8.53
2/27/20	2:15	8.53
2/27/20	2:30	8.53
2/27/20	2:45	8.53
2/27/20	3:00	8.52
2/27/20	3:15	8.52
2/27/20	3:30	8.52
2/27/20	3:45	8.52
2/27/20	4:00	8.52
2/27/20	4:15	8.51
2/27/20	4:30	8.52
2/27/20	4:45	8.51
2/27/20	5:00	8.51
2/27/20	5:15	8.51
2/27/20	5:30	8.51
2/27/20	5:45	8.51
2/27/20	6:00	8.51
2/27/20	6:15	8.51
2/27/20	6:30	8.51
2/27/20	6:45	8.51
2/27/20	7:00	8.5
2/27/20	7:15	8.5
2/27/20	7:30	8.5
2/27/20	7:45	8.5
2/27/20	8:00	8.5
2/27/20	8:15	8.5
2/27/20	8:30	8.5
2/27/20	8:45	8.49
2/27/20	9:00	8.49
2/27/20	9:15	8.49
2/27/20	9:30	8.49
2/27/20	9:45	8.49
2/27/20	10:00	8.49
2/27/20	10:15	8.49
2/27/20	10:30	8.49
2/27/20	10:45	8.49
2/27/20	11:00	8.49
2/27/20	11:15	8.49
2/27/20	11:30	8.49
2/27/20	11:45	8.5
2/27/20	12:00	8.5
2/27/20	12:15	8.5
2/27/20	12:30	8.5
2/27/20	12:45	8.5
2/27/20	13:00	8.49
2/27/20	13:15	8.49
2/27/20	13:30	8.5
2/27/20	13:45	8.5
2/27/20	14:00	8.5
2/27/20	14:15	8.5
2/27/20	14:30	8.51
2/27/20	14:45	8.51
2/27/20	15:00	8.51
2/27/20	15:15	8.51
2/27/20	15:30	8.51
2/27/20	15:45	8.52
2/27/20	16:00	8.52
2/27/20	16:15	8.52
2/27/20	16:30	8.52
2/27/20	16:45	8.52
2/27/20	17:00	8.52
2/27/20	17:15	8.53
2/27/20	17:30	8.53
2/27/20	17:45	8.53
2/27/20	18:00	8.53
2/27/20	18:15	8.54
2/27/20	18:30	8.54
2/27/20	18:45	8.54
2/27/20	19:00	8.55
2/27/20	19:15	8.55
2/27/20	19:30	8.55
2/27/20	19:45	8.56
2/27/20	20:00	8.56
2/27/20	20:15	8.56
2/27/20	20:30	8.57
2/27/20	20:45	8.58
2/27/20	21:00	8.58
2/27/20	21:15	8.58
2/27/20	21:30	8.59
2/27/20	21:45	8.59
2/27/20	22:00	8.59
2/27/20	22:15	8.6
2/27/20	22:30	8.61
2/27/20	22:45	8.61
2/27/20	23:00	8.61
2/27/20	23:15	8.62
2/27/20	23:30	8.63
2/27/20	23:45	8.63
2/28/20	0:00	8.64
2/28/20	0:15	8.64
2/28/20	0:30	8.65
2/28/20	0:45	8.66
2/28/20	1:00	8.66
2/28/20	1:15	8.67
2/28/20	1:30	8.68
2/28/20	1:45	8.68
2/28/20	2:00	8.69
2/28/20	2:15	8.69
2/28/20	2:30	8.7
2/28/20	2:45	8.71
2/28/20	3:00	8.72
2/28/20	3:15	8.72
2/28/20	3:30	8.73
2/28/20	3:45	8.74
2/28/20	4:00	8.74
2/28/20	4:15	8.75
2/28/20	4:30	8.76
2/28/20	4:45	8.76
2/28/20	5:00	8.77
2/28/20	5:15	8.77
2/28/20	5:30	8.77
2/28/20	5:45	8.78
2/28/20	6:00	8.78
2/28/20	6:15	8.8
2/28/20	6:30	8.8
2/28/20	6:45	8.81
2/28/20	7:00	8.81
2/28/20	7:15	8.81
2/28/20	7:30	8.82
2/28/20	7:45	8.82
2/28/20	8:00	8.82
2/28/20	8:15	8.82
2/28/20	8:30	8.83
2/28/20	8:45	8.83
2/28/20	9:00	8.83
2/28/20	9:15	8.83
2/28/20	9:30	8.83
2/28/20	9:45	8.83
2/28/20	10:00	8.83
2/28/20	10:15	8.83
2/28/20	10:30	8.84
2/28/20	10:45	8.84
2/28/20	11:00	8.84
2/28/20	11:15	8.84
2/28/20	11:30	8.84
2/28/20	11:45	8.84
2/28/20	12:00	8.83
2/28/20	12:15	8.83
2/28/20	12:30	8.83
2/28/20	12:45	8.83
2/28/20	13:00	8.82
2/28/20	13:15	8.82
2/28/20	13:30	8.82
2/28/20	13:45	8.82
2/28/20	14:00	8.82
2/28/20	14:15	8.82
2/28/20	14:30	8.81
2/28/20	14:45	8.81
2/28/20	15:00	8.8
2/28/20	15:15	8.8
2/28/20	15:30	8.79
2/28/20	15:45	8.79
2/28/20	16:00	8.78
2/28/20	16:15	8.78
2/28/20	16:30	8.77
2/28/20	16:45	8.77
2/28/20	17:00	8.76
2/28/20	17:15	8.76
2/28/20	17:30	8.75
2/28/20	17:45	8.75
2/28/20	18:00	8.74
2/28/20	18:15	8.73
2/28/20	18:30	8.72
2/28/20	18:45	8.72
2/28/20	19:00	8.71
2/28/20	19:15	8.7
2/28/20	19:30	8.7
2/28/20	19:45	8.69
2/28/20	20:00	8.68
2/28/20	20:15	8.68
2/28/20	20:30	8.67
2/28/20	20:45	8.67
2/28/20	21:00	8.66
2/28/20	21:15	8.66
2/28/20	21:30	8.65
2/28/20	21:45	8.64
2/28/20	22:00	8.64
2/28/20	22:15	8.63
2/28/20	22:30	8.63
2/28/20	22:45	8.62
2/28/20	23:00	8.62
2/28/20	23:15	8.62
2/28/20	23:30	8.61
2/28/20	23:45	8.61
2/29/20	0:00	8.61
2/29/20	0:15	8.6
2/29/20	0:30	8.6
2/29/20	0:45	8.6
2/29/20	1:00	8.59
2/29/20	1:15	8.59
2/29/20	1:30	8.59
2/29/20	1:45	8.58
2/29/20	2:00	8.58
2/29/20	2:15	8.58
2/29/20	2:30	8.58
2/29/20	2:45	8.57
2/29/20	3:00	8.57
2/29/20	3:15	8.57
2/29/20	3:30	8.57
2/29/20	3:45	8.57
2/29/20	4:00	8.57
2/29/20	4:15	8.57
2/29/20	4:30	8.56
2/29/20	4:45	8.56
2/29/20	5:00	8.57
2/29/20	5:15	8.56
2/29/20	5:30	8.56
2/29/20	5:45	8.55
2/29/20	6:00	8.56
2/29/20	6:15	8.56
2/29/20	6:30	8.56
2/29/20	6:45	8.55
2/29/20	7:00	8.55
2/29/20	7:15	8.55
2/29/20	7:30	8.55
2/29/20	7:45	8.55
2/29/20	8:00	8.55
2/29/20	8:15	8.54
2/29/20	8:30	8.55
2/29/20	8:45	8.54
2/29/20	9:00	8.54
2/29/20	9:15	8.54
2/29/20	9:30	8.54
2/29/20	9:45	8.54
2/29/20	10:00	8.54
2/29/20	10:15	8.53
2/29/20	10:30	8.54
2/29/20	10:45	8.54
2/29/20	11:00	8.54
2/29/20	11:15	8.53
2/29/20	11:30	8.53
2/29/20	11:45	8.54
2/29/20	12:00	8.53
2/29/20	12:15	8.53
2/29/20	12:30	8.53
2/29/20	12:45	8.53
2/29/20	13:00	8.53
2/29/20	13:15	8.53
2/29/20	13:30	8.53
2/29/20	13:45	8.53
2/29/20	14:00	8.53
2/29/20	14:15	8.54
2/29/20	14:30	8.53
2/29/20	14:45	8.53
2/29/20	15:00	8.53
2/29/20	15:15	8.54
2/29/20	15:30	8.54
2/29/20	15:45	8.54
2/29/20	16:00	8.53
2/29/20	16:15	8.54
2/29/20	16:30	8.54
2/29/20	16:45	8.54
2/29/20	17:00	8.54
2/29/20	17:15	8.54
2/29/20	17:30	8.55
2/29/20	17:45	8.55
2/29/20	18:00	8.55
2/29/20	18:15	8.55
2/29/20	18:30	8.55
2/29/20	18:45	8.56
2/29/20	19:00	8.56
2/29/20	19:15	8.56
2/29/20	19:30	8.56
2/29/20	19:45	8.56
2/29/20	20:00	8.56
2/29/20	20:15	8.56
2/29/20	20:30	8.57
2/29/20	20:45	8.57
2/29/20	21:00	8.57
2/29/20	21:15	8.57
2/29/20	21:30	8.58
2/29/20	21:45	8.58
2/29/20	22:00	8.57
2/29/20	22:15	8.58
2/29/20	22:30	8.58
2/29/20	22:45	8.58
2/29/20	23:00	8.59
2/29/20	23:15	8.59
2/29/20	23:30	8.59
2/29/20	23:45	8.59
3/1/20	0:00	8.59
3/1/20	0:15	8.59
3/1/20	0:30	8.6
3/1/20	0:45	8.6
3/1/20	1:00	8.6
3/1/20	1:15	8.6
3/1/20	1:30	8.61
3/1/20	1:45	8.61
3/1/20	2:00	8.61
3/1/20	2:15	8.62
3/1/20	2:30	8.62
3/1/20	2:45	8.62
3/1/20	3:00	8.62
3/1/20	3:15	8.63
3/1/20	3:30	8.63
3/1/20	3:45	8.63
3/1/20	4:00	8.63
3/1/20	4:15	8.63
3/1/20	4:30	8.64
3/1/20	4:45	8.64
3/1/20	5:00	8.64
3/1/20	5:15	8.64
3/1/20	5:30	8.64
3/1/20	5:45	8.64
3/1/20	6:00	8.64
3/1/20	6:15	8.64
3/1/20	6:30	8.64
3/1/20	6:45	8.65
3/1/20	7:00	8.64
3/1/20	7:15	8.65
3/1/20	7:30	8.65
3/1/20	7:45	8.64
3/1/20	8:00	8.64
3/1/20	8:15	8.64
3/1/20	8:30	8.64
3/1/20	8:45	8.64
3/1/20	9:00	8.64
3/1/20	9:15	8.63
3/1/20	9:30	8.63
3/1/20	9:45	8.63
3/1/20	10:00	8.63
3/1/20	10:15	8.62
3/1/20	10:30	8.62
3/1/20	10:45	8.61
3/1/20	11:00	8.61
3/1/20	11:15	8.61
3/1/20	11:30	8.61
3/1/20	11:45	8.61
3/1/20	12:00	8.6
3/1/20	12:15	8.6
3/1/20	12:30	8.59
3/1/20	12:45	8.58
3/1/20	13:00	8.58
3/1/20	13:15	8.57
3/1/20	13:30	8.57
3/1/20	13:45	8.57
3/1/20	14:00	8.57
3/1/20	14:15	8.56
3/1/20	14:30	8.55
3/1/20	14:45	8.55
3/1/20	15:00	8.54
3/1/20	15:15	8.54
3/1/20	15:30	8.53
3/1/20	15:45	8.52
3/1/20	16:00	8.52
3/1/20	16:15	8.51
3/1/20	16:30	8.51
3/1/20	16:45	8.5
3/1/20	17:00	8.49
3/1/20	17:15	8.49
3/1/20	17:30	8.48
3/1/20	17:45	8.48
3/1/20	18:00	8.47
3/1/20	18:15	8.46
3/1/20	18:30	8.46
3/1/20	18:45	8.45
3/1/20	19:00	8.45
3/1/20	19:15	8.44
3/1/20	19:30	8.44
3/1/20	19:45	8.43
3/1/20	20:00	8.42
3/1/20	20:15	8.42
3/1/20	20:30	8.41
3/1/20	20:45	8.41
3/1/20	21:00	8.4
3/1/20	21:15	8.39
3/1/20	21:30	8.39
3/1/20	21:45	8.39
3/1/20	22:00	8.38
3/1/20	22:15	8.38
3/1/20	22:30	8.38
3/1/20	22:45	8.37
3/1/20	23:00	8.37
3/1/20	23:15	8.36
3/1/20	23:30	8.36
3/1/20	23:45	8.36
3/2/20	0:00	8.35
3/2/20	0:15	8.35
3/2/20	0:30	8.34
3/2/20	0:45	8.34
3/2/20	1:00	8.34
3/2/20	1:15	8.33
3/2/20	1:30	8.33
3/2/20	1:45	8.33
3/2/20	2:00	8.33
3/2/20	2:15	8.33
3/2/20	2:30	8.33
3/2/20	2:45	8.32
3/2/20	3:00	8.32
3/2/20	3:15	8.32
3/2/20	3:30	8.32
3/2/20	3:45	8.31
3/2/20	4:00	8.31
3/2/20	4:15	8.31
3/2/20	4:30	8.31
3/2/20	4:45	8.31
3/2/20	5:00	8.31
3/2/20	5:15	8.3
3/2/20	5:30	8.29
3/2/20	5:45	8.29
3/2/20	6:00	8.29
3/2/20	6:15	8.29
3/2/20	6:30	8.29
3/2/20	6:45	8.28
3/2/20	7:00	8.28
3/2/20	7:15	8.28
3/2/20	7:30	8.28
3/2/20	7:45	8.28
3/2/20	8:00	8.28
3/2/20	8:15	8.27
3/2/20	8:30	8.27
3/2/20	8:45	8.26
3/2/20	9:00	8.26
3/2/20	9:15	8.26
3/2/20	9:30	8.25
3/2/20	9:45	8.25
3/2/20	10:00	8.24
3/2/20	10:15	8.24
3/2/20	10:30	8.24
3/2/20	10:45	8.23
3/2/20	11:00	8.23
3/2/20	11:15	8.23
3/2/20	11:30	8.23
3/2/20	11:45	8.22
3/2/20	12:00	8.21
3/2/20	12:15	8.21
3/2/20	12:30	8.21
3/2/20	12:45	8.2
3/2/20	13:00	8.2
3/2/20	13:15	8.19
3/2/20	13:30	8.19
3/2/20	13:45	8.18
3/2/20	14:00	8.18
3/2/20	14:15	8.17
3/2/20	14:30	8.17
3/2/20	14:45	8.17
3/2/20	15:00	8.16
3/2/20	15:15	8.16
3/2/20	15:30	8.15
3/2/20	15:45	8.15
3/2/20	16:00	8.15
3/2/20	16:15	8.14
3/2/20	16:30	8.14
3/2/20	16:45	8.13
3/2/20	17:00	8.13
3/2/20	17:15	8.13
3/2/20	17:30	8.12
3/2/20	17:45	8.12
3/2/20	18:00	8.11
3/2/20	18:15	8.11
3/2/20	18:30	8.1
3/2/20	18:45	8.1
3/2/20	19:00	8.1
3/2/20	19:15	8.08
3/2/20	19:30	8.09
3/2/20	19:45	8.08
3/2/20	20:00	8.08
3/2/20	20:15	8.07
3/2/20	20:30	8.07
3/2/20	20:45	8.06
3/2/20	21:00	8.06
3/2/20	21:15	8.05
3/2/20	21:30	8.05
3/2/20	21:45	8.04
3/2/20	22:00	8.03
3/2/20	22:15	8.02
3/2/20	22:30	8.03
3/2/20	22:45	8.02
3/2/20	23:00	8.02
3/2/20	23:15	8.01
3/2/20	23:30	8.01
3/2/20	23:45	8.01
3/3/20	0:00	8.01
3/3/20	0:15	8
3/3/20	0:30	8
3/3/20	0:45	7.99
3/3/20	1:00	8
3/3/20	1:15	7.98
3/3/20	1:30	7.99
3/3/20	1:45	7.99
3/3/20	2:00	7.98
3/3/20	2:15	7.98
3/3/20	2:30	7.97
3/3/20	2:45	7.97
3/3/20	3:00	7.97
3/3/20	3:15	7.96
3/3/20	3:30	7.96
3/3/20	3:45	7.96
3/3/20	4:00	7.95
3/3/20	4:15	7.95
3/3/20	4:30	7.94
3/3/20	4:45	7.94
3/3/20	5:00	7.93
3/3/20	5:15	7.93
3/3/20	5:30	7.92
3/3/20	5:45	7.92
3/3/20	6:00	7.91
3/3/20	6:15	7.9
3/3/20	6:30	7.9
3/3/20	6:45	7.9
3/3/20	7:00	7.89
3/3/20	7:15	7.88
3/3/20	7:30	7.88
3/3/20	7:45	7.87
3/3/20	8:00	7.87
3/3/20	8:15	7.86
3/3/20	8:30	7.85
3/3/20	8:45	7.85
3/3/20	9:00	7.84
3/3/20	9:15	7.84
3/3/20	9:30	7.83
3/3/20	9:45	7.83
3/3/20	10:00	7.82
3/3/20	10:15	7.82
3/3/20	10:30	7.81
3/3/20	10:45	7.8
3/3/20	11:00	7.8
3/3/20	11:15	7.79
3/3/20	11:30	7.78
3/3/20	11:45	7.78
3/3/20	12:00	7.77
3/3/20	12:15	7.77
3/3/20	12:30	7.76
3/3/20	12:45	7.75
3/3/20	13:00	7.75
3/3/20	13:15	7.74
3/3/20	13:30	7.74
3/3/20	13:45	7.72
3/3/20	14:00	7.72
3/3/20	14:15	7.71
3/3/20	14:30	7.7
3/3/20	14:45	7.71
3/3/20	15:00	7.7
3/3/20	15:15	7.69
3/3/20	15:30	7.69
3/3/20	15:45	7.68
3/3/20	16:00	7.67
3/3/20	16:15	7.66
3/3/20	16:30	7.66
3/3/20	16:45	7.66
3/3/20	17:00	7.65
3/3/20	17:15	7.64
