Date	Time	CongHt
2/8/20	19:15	18.36
2/8/20	19:30	18.39
2/8/20	19:45	18.36
2/8/20	20:00	18.37
2/8/20	20:15	18.41
2/8/20	20:30	18.36
2/8/20	20:45	18.39
2/8/20	21:00	18.43
2/8/20	21:15	18.45
2/8/20	21:30	18.52
2/8/20	21:45	18.49
2/8/20	22:00	18.5
2/8/20	22:15	18.49
2/8/20	22:30	18.47
2/8/20	22:45	18.51
2/8/20	23:00	18.5
2/8/20	23:15	18.6
2/8/20	23:30	18.58
2/8/20	23:45	18.55
2/9/20	0:00	18.59
2/9/20	0:15	18.55
2/9/20	0:30	18.58
2/9/20	0:45	18.58
2/9/20	1:00	18.66
2/9/20	1:15	18.68
2/9/20	1:30	18.64
2/9/20	1:45	18.68
2/9/20	2:00	18.69
2/9/20	2:15	18.71
2/9/20	2:30	18.83
2/9/20	2:45	18.73
2/9/20	3:00	18.75
2/9/20	3:15	18.76
2/9/20	3:30	18.78
2/9/20	3:45	18.8
2/9/20	4:00	18.81
2/9/20	4:15	18.83
2/9/20	4:30	18.85
2/9/20	4:45	18.86
2/9/20	5:00	18.88
2/9/20	5:15	18.87
2/9/20	5:30	18.9
2/9/20	5:45	18.93
2/9/20	6:00	18.94
2/9/20	6:15	18.93
2/9/20	6:30	19.01
2/9/20	6:45	19.02
2/9/20	7:00	18.99
2/9/20	7:15	18.98
2/9/20	7:30	19.11
2/9/20	7:45	19.12
2/9/20	8:00	19.15
2/9/20	8:15	19.08
2/9/20	8:30	19.03
2/9/20	8:45	19.15
2/9/20	9:00	19.11
2/9/20	9:15	19.1
2/9/20	9:30	19.07
2/9/20	9:45	19.13
2/9/20	10:00	19.18
2/9/20	10:15	19.1
2/9/20	10:30	19.21
2/9/20	10:45	19.17
2/9/20	11:00	19.17
2/9/20	11:15	19.21
2/9/20	11:30	19.3
2/9/20	11:45	19.22
2/9/20	12:00	19.23
2/9/20	12:15	19.24
2/9/20	12:30	19.24
2/9/20	12:45	19.26
2/9/20	13:00	19.26
2/9/20	13:15	19.25
2/9/20	13:30	19.28
2/9/20	13:45	19.33
2/9/20	14:00	19.3
2/9/20	14:15	19.3
2/9/20	14:30	19.32
2/9/20	14:45	19.32
2/9/20	15:00	19.33
2/9/20	15:15	19.33
2/9/20	15:30	19.31
2/9/20	15:45	19.32
2/9/20	16:00	19.34
2/9/20	16:15	19.42
2/9/20	16:30	19.33
2/9/20	16:45	19.29
2/9/20	17:00	19.34
2/9/20	17:15	19.39
2/9/20	17:30	19.39
2/9/20	17:45	19.35
2/9/20	18:00	19.37
2/9/20	18:15	19.36
2/9/20	18:30	19.44
2/9/20	18:45	19.51
2/9/20	19:00	19.44
2/9/20	19:15	19.33
2/9/20	19:30	19.49
2/9/20	19:45	19.48
2/9/20	20:00	19.5
2/9/20	20:15	19.51
2/9/20	20:30	19.54
2/9/20	20:45	19.48
2/9/20	21:00	19.54
2/9/20	21:15	19.52
2/9/20	21:30	19.51
2/9/20	21:45	19.52
2/9/20	22:00	19.51
2/9/20	22:15	19.51
2/9/20	22:30	19.52
2/9/20	22:45	19.49
2/9/20	23:00	19.52
2/9/20	23:15	19.52
2/9/20	23:30	19.52
2/9/20	23:45	19.51
2/10/20	0:00	19.53
2/10/20	0:15	19.49
2/10/20	0:30	19.53
2/10/20	0:45	19.52
2/10/20	1:00	19.5
2/10/20	1:15	19.5
2/10/20	1:30	19.53
2/10/20	1:45	19.48
2/10/20	2:00	19.48
2/10/20	2:15	19.46
2/10/20	2:30	19.45
2/10/20	2:45	19.49
2/10/20	3:00	19.48
2/10/20	3:15	19.47
2/10/20	3:30	19.51
2/10/20	3:45	19.44
2/10/20	4:00	19.41
2/10/20	4:15	19.43
2/10/20	4:30	19.41
2/10/20	4:45	19.4
2/10/20	5:00	19.41
2/10/20	5:15	19.39
2/10/20	5:30	19.37
2/10/20	5:45	19.37
2/10/20	6:00	19.37
2/10/20	6:15	19.34
2/10/20	6:30	19.32
2/10/20	6:45	19.27
2/10/20	7:00	19.3
2/10/20	7:15	19.28
2/10/20	7:30	19.24
2/10/20	7:45	19.28
2/10/20	8:00	19.25
2/10/20	8:15	19.21
2/10/20	8:30	19.22
2/10/20	8:45	19.24
2/10/20	9:00	19.23
2/10/20	9:15	19.16
2/10/20	9:30	19.13
2/10/20	9:45	19.11
2/10/20	10:00	19.12
2/10/20	10:15	19.06
2/10/20	10:30	19.07
2/10/20	10:45	19.05
2/10/20	11:00	19.05
2/10/20	11:15	19.03
2/10/20	11:30	19.03
2/10/20	11:45	18.97
2/10/20	12:00	18.98
2/10/20	12:15	18.94
2/10/20	12:30	18.97
2/10/20	12:45	18.92
2/10/20	13:00	18.91
2/10/20	13:15	18.87
2/10/20	13:30	18.87
2/10/20	13:45	18.84
2/10/20	14:00	18.83
2/10/20	14:15	18.8
2/10/20	14:30	18.77
2/10/20	14:45	18.76
2/10/20	15:00	18.75
2/10/20	15:15	18.71
2/10/20	15:30	18.72
2/10/20	15:45	18.7
2/10/20	16:00	18.68
2/10/20	16:15	18.67
2/10/20	16:30	18.63
2/10/20	16:45	18.59
2/10/20	17:00	18.58
2/10/20	17:15	18.56
2/10/20	17:30	18.53
2/10/20	17:45	18.55
2/10/20	18:00	18.52
2/10/20	18:15	18.5
2/10/20	18:30	18.48
2/10/20	18:45	18.46
2/10/20	19:00	18.46
2/10/20	19:15	18.39
2/10/20	19:30	18.36
2/10/20	19:45	18.39
2/10/20	20:00	18.37
2/10/20	20:15	18.34
2/10/20	20:30	18.33
2/10/20	20:45	18.33
2/10/20	21:00	18.29
2/10/20	21:15	18.27
2/10/20	21:30	18.31
2/10/20	21:45	18.27
2/10/20	22:00	18.22
2/10/20	22:15	18.2
2/10/20	22:30	18.19
2/10/20	22:45	18.17
2/10/20	23:00	18.14
2/10/20	23:15	18.16
2/10/20	23:30	18.15
2/10/20	23:45	18.14
2/11/20	0:00	18.12
2/11/20	0:15	18.13
2/11/20	0:30	18.08
2/11/20	0:45	18.09
2/11/20	1:00	18.04
2/11/20	1:15	18.07
2/11/20	1:30	18.05
2/11/20	1:45	18.04
2/11/20	2:00	18.03
2/11/20	2:15	18.04
2/11/20	2:30	18.02
2/11/20	2:45	18.01
2/11/20	3:00	17.99
2/11/20	3:15	17.97
2/11/20	3:30	17.98
2/11/20	3:45	17.98
2/11/20	4:00	17.96
2/11/20	4:15	17.95
2/11/20	4:30	17.94
2/11/20	4:45	17.94
2/11/20	5:00	17.95
2/11/20	5:15	17.94
2/11/20	5:30	17.91
2/11/20	5:45	17.91
2/11/20	6:00	17.9
2/11/20	6:15	17.91
2/11/20	6:30	17.9
2/11/20	6:45	17.9
2/11/20	7:00	17.86
2/11/20	7:15	17.87
2/11/20	7:30	17.86
2/11/20	7:45	17.86
2/11/20	8:00	17.86
2/11/20	8:15	17.82
2/11/20	8:30	17.84
2/11/20	8:45	17.82
2/11/20	9:00	17.82
2/11/20	9:15	17.8
2/11/20	9:30	17.82
2/11/20	9:45	17.79
2/11/20	10:00	17.8
2/11/20	10:15	17.81
2/11/20	10:30	17.81
2/11/20	10:45	17.79
2/11/20	11:00	17.8
2/11/20	11:15	17.78
2/11/20	11:30	17.78
2/11/20	11:45	17.75
2/11/20	12:00	17.75
2/11/20	12:15	17.77
2/11/20	12:30	17.77
2/11/20	12:45	17.76
2/11/20	13:00	17.74
2/11/20	13:15	17.76
2/11/20	13:30	17.73
2/11/20	13:45	17.75
2/11/20	14:00	17.73
2/11/20	14:15	17.75
2/11/20	14:30	17.73
2/11/20	14:45	17.73
2/11/20	15:00	17.72
2/11/20	15:15	17.71
2/11/20	15:30	17.72
2/11/20	15:45	17.7
2/11/20	16:00	17.71
2/11/20	16:15	17.67
2/11/20	16:30	17.69
2/11/20	16:45	17.7
2/11/20	17:00	17.69
2/11/20	17:15	17.68
2/11/20	17:30	17.7
2/11/20	17:45	17.68
2/11/20	18:00	17.66
2/11/20	18:15	17.68
2/11/20	18:30	17.68
2/11/20	18:45	17.66
2/11/20	19:00	17.66
2/11/20	19:15	17.67
2/11/20	19:30	17.65
2/11/20	19:45	17.65
2/11/20	20:00	17.64
2/11/20	20:15	17.66
2/11/20	20:30	17.65
2/11/20	20:45	17.63
2/11/20	21:00	17.61
2/11/20	21:15	17.63
2/11/20	21:30	17.64
2/11/20	21:45	17.63
2/11/20	22:00	17.62
2/11/20	22:15	17.6
2/11/20	22:30	17.61
2/11/20	22:45	17.58
2/11/20	23:00	17.59
2/11/20	23:15	17.59
2/11/20	23:30	17.59
2/11/20	23:45	17.6
2/12/20	0:00	17.58
2/12/20	0:15	17.58
2/12/20	0:30	17.58
2/12/20	0:45	17.58
2/12/20	1:00	17.59
2/12/20	1:15	17.59
2/12/20	1:30	17.57
2/12/20	1:45	17.56
2/12/20	2:00	17.57
2/12/20	2:15	17.57
2/12/20	2:30	17.57
2/12/20	2:45	17.56
2/12/20	3:00	17.57
2/12/20	3:15	17.56
2/12/20	3:30	17.55
2/12/20	3:45	17.55
2/12/20	4:00	17.55
2/12/20	4:15	17.56
2/12/20	4:30	17.55
2/12/20	4:45	17.55
2/12/20	5:00	17.53
2/12/20	5:15	17.53
2/12/20	5:30	17.54
2/12/20	5:45	17.55
2/12/20	6:00	17.54
2/12/20	6:15	17.53
2/12/20	6:30	17.54
2/12/20	6:45	17.55
2/12/20	7:00	17.53
2/12/20	7:15	17.53
2/12/20	7:30	17.52
2/12/20	7:45	17.52
2/12/20	8:00	17.54
2/12/20	8:15	17.51
2/12/20	8:30	17.53
2/12/20	8:45	17.53
2/12/20	9:00	17.52
2/12/20	9:15	17.52
2/12/20	9:30	17.52
2/12/20	9:45	17.54
2/12/20	10:00	17.52
2/12/20	10:15	17.49
2/12/20	10:30	17.5
2/12/20	10:45	17.47
2/12/20	11:00	17.5
2/12/20	11:15	17.49
2/12/20	11:30	17.49
2/12/20	11:45	17.5
2/12/20	12:00	17.51
2/12/20	12:15	17.5
2/12/20	12:30	17.48
2/12/20	12:45	17.48
2/12/20	13:00	17.49
2/12/20	13:15	17.49
2/12/20	13:30	17.49
2/12/20	13:45	17.47
2/12/20	14:00	17.46
2/12/20	14:15	17.47
2/12/20	14:30	17.47
2/12/20	14:45	17.46
2/12/20	15:00	17.47
2/12/20	15:15	17.46
2/12/20	15:30	17.45
2/12/20	15:45	17.44
2/12/20	16:00	17.45
2/12/20	16:15	17.44
2/12/20	16:30	17.46
2/12/20	16:45	17.44
2/12/20	17:00	17.42
2/12/20	17:15	17.42
2/12/20	17:30	17.42
2/12/20	17:45	17.42
2/12/20	18:00	17.42
2/12/20	18:15	17.42
2/12/20	18:30	17.4
2/12/20	18:45	17.42
2/12/20	19:00	17.41
2/12/20	19:15	17.41
2/12/20	19:30	17.4
2/12/20	19:45	17.4
2/12/20	20:00	17.41
2/12/20	20:15	17.4
2/12/20	20:30	17.39
2/12/20	20:45	17.4
2/12/20	21:00	17.39
2/12/20	21:15	17.41
2/12/20	21:30	17.4
2/12/20	21:45	17.4
2/12/20	22:00	17.38
2/12/20	22:15	17.37
2/12/20	22:30	17.38
2/12/20	22:45	17.38
2/12/20	23:00	17.37
2/12/20	23:15	17.39
2/12/20	23:30	17.36
2/12/20	23:45	17.37
2/13/20	0:00	17.36
2/13/20	0:15	17.39
2/13/20	0:30	17.38
2/13/20	0:45	17.36
2/13/20	1:00	17.35
2/13/20	1:15	17.35
2/13/20	1:30	17.4
2/13/20	1:45	17.39
2/13/20	2:00	17.4
2/13/20	2:15	17.39
2/13/20	2:30	17.39
2/13/20	2:45	17.39
2/13/20	3:00	17.38
2/13/20	3:15	17.36
2/13/20	3:30	17.37
2/13/20	3:45	17.39
2/13/20	4:00	17.4
2/13/20	4:15	17.39
2/13/20	4:30	17.39
2/13/20	4:45	17.38
2/13/20	5:00	17.39
2/13/20	5:15	17.41
2/13/20	5:30	17.38
2/13/20	5:45	17.38
2/13/20	6:00	17.4
2/13/20	6:15	17.39
2/13/20	6:30	17.38
2/13/20	6:45	17.38
2/13/20	7:00	17.39
2/13/20	7:15	17.39
2/13/20	7:30	17.39
2/13/20	7:45	17.4
2/13/20	8:00	17.37
2/13/20	8:15	17.36
2/13/20	8:30	17.4
2/13/20	8:45	17.41
2/13/20	9:00	17.41
2/13/20	9:15	17.37
2/13/20	9:30	17.4
2/13/20	9:45	17.41
2/13/20	10:00	17.39
2/13/20	10:15	17.38
2/13/20	10:30	17.42
2/13/20	10:45	17.41
2/13/20	11:00	17.4
2/13/20	11:15	17.38
2/13/20	11:30	17.39
2/13/20	11:45	17.35
2/13/20	12:00	17.37
2/13/20	12:15	17.39
2/13/20	12:30	17.42
2/13/20	12:45	17.41
2/13/20	13:00	17.42
2/13/20	13:15	17.39
2/13/20	13:30	17.35
2/13/20	13:45	17.41
2/13/20	14:00	17.42
2/13/20	14:15	17.36
2/13/20	14:30	17.41
2/13/20	14:45	17.36
2/13/20	15:00	17.39
2/13/20	15:15	17.37
2/13/20	15:30	17.4
2/13/20	15:45	17.35
2/13/20	16:00	17.4
2/13/20	16:15	17.34
2/13/20	16:30	17.34
2/13/20	16:45	17.41
2/13/20	17:00	17.36
2/13/20	17:15	17.35
2/13/20	17:30	17.35
2/13/20	17:45	17.42
2/13/20	18:00	17.38
2/13/20	18:15	17.38
2/13/20	18:30	17.35
2/13/20	18:45	17.41
2/13/20	19:00	17.4
2/13/20	19:15	17.38
2/13/20	19:30	17.36
2/13/20	19:45	17.43
2/13/20	20:00	17.42
2/13/20	20:15	17.37
2/13/20	20:30	17.37
2/13/20	20:45	17.38
2/13/20	21:00	17.37
2/13/20	21:15	17.38
2/13/20	21:30	17.4
2/13/20	21:45	17.36
2/13/20	22:00	17.37
2/13/20	22:15	17.39
2/13/20	22:30	17.4
2/13/20	22:45	17.39
2/13/20	23:00	17.38
2/13/20	23:15	17.38
2/13/20	23:30	17.39
2/13/20	23:45	17.41
2/14/20	0:00	17.39
2/14/20	0:15	17.38
2/14/20	0:30	17.38
2/14/20	0:45	17.35
2/14/20	1:00	17.39
2/14/20	1:15	17.39
2/14/20	1:30	17.42
2/14/20	1:45	17.42
2/14/20	2:00	17.38
2/14/20	2:15	17.41
2/14/20	2:30	17.41
2/14/20	2:45	17.43
2/14/20	3:00	17.41
2/14/20	3:15	17.4
2/14/20	3:30	17.38
2/14/20	3:45	17.43
2/14/20	4:00	17.38
2/14/20	4:15	17.36
2/14/20	4:30	17.38
2/14/20	4:45	17.35
2/14/20	5:00	17.38
2/14/20	5:15	17.34
2/14/20	5:30	17.34
2/14/20	5:45	17.38
2/14/20	6:00	17.38
2/14/20	6:15	17.37
2/14/20	6:30	17.39
2/14/20	6:45	17.41
2/14/20	7:00	17.39
2/14/20	7:15	17.39
2/14/20	7:30	17.42
2/14/20	7:45	17.4
2/14/20	8:00	17.4
2/14/20	8:15	17.41
2/14/20	8:30	17.37
2/14/20	8:45	17.41
2/14/20	9:00	17.39
2/14/20	9:15	17.41
2/14/20	9:30	17.42
2/14/20	9:45	17.4
2/14/20	10:00	17.38
2/14/20	10:15	17.42
2/14/20	10:30	17.39
2/14/20	10:45	17.41
2/14/20	11:00	17.38
2/14/20	11:15	17.4
2/14/20	11:30	17.38
2/14/20	11:45	17.37
2/14/20	12:00	17.38
2/14/20	12:15	17.37
2/14/20	12:30	17.36
2/14/20	12:45	17.37
2/14/20	13:00	17.37
2/14/20	13:15	17.34
2/14/20	13:30	17.34
2/14/20	13:45	17.36
2/14/20	14:00	17.36
2/14/20	14:15	17.4
2/14/20	14:30	17.38
2/14/20	14:45	17.35
2/14/20	15:00	17.37
2/14/20	15:15	17.39
2/14/20	15:30	17.38
2/14/20	15:45	17.33
2/14/20	16:00	17.32
2/14/20	16:15	17.34
2/14/20	16:30	17.36
2/14/20	16:45	17.34
2/14/20	17:00	17.33
2/14/20	17:15	17.32
2/14/20	17:30	17.32
2/14/20	17:45	17.32
2/14/20	18:00	17.32
2/14/20	18:15	17.32
2/14/20	18:30	17.32
2/14/20	18:45	17.34
2/14/20	19:00	17.33
2/14/20	19:15	17.32
2/14/20	19:30	17.34
2/14/20	19:45	17.35
2/14/20	20:00	17.3
2/14/20	20:15	17.31
2/14/20	20:30	17.32
2/14/20	20:45	17.32
2/14/20	21:00	17.32
2/14/20	21:15	17.32
2/14/20	21:30	17.34
2/14/20	21:45	17.33
2/14/20	22:00	17.33
2/14/20	22:15	17.3
2/14/20	22:30	17.39
2/14/20	22:45	17.37
2/14/20	23:00	17.34
2/14/20	23:15	17.33
2/14/20	23:30	17.33
2/14/20	23:45	17.31
2/15/20	0:00	17.29
2/15/20	0:15	17.29
2/15/20	0:30	17.28
2/15/20	0:45	17.33
2/15/20	1:00	17.35
2/15/20	1:15	17.36
2/15/20	1:30	17.32
2/15/20	1:45	17.31
2/15/20	2:00	17.3
2/15/20	2:15	17.35
2/15/20	2:30	17.34
2/15/20	2:45	17.33
2/15/20	3:00	17.32
2/15/20	3:15	17.34
2/15/20	3:30	17.32
2/15/20	3:45	17.33
2/15/20	4:00	17.34
2/15/20	4:15	17.27
2/15/20	4:30	17.28
2/15/20	4:45	17.28
2/15/20	5:00	17.21
2/15/20	5:15	17.23
2/15/20	5:30	17.24
2/15/20	5:45	17.24
2/15/20	6:00	17.21
2/15/20	6:15	17.26
2/15/20	6:30	17.21
2/15/20	6:45	17.24
2/15/20	7:00	17.2
2/15/20	7:15	17.21
2/15/20	7:30	17.2
2/15/20	7:45	17.23
2/15/20	8:00	17.22
2/15/20	8:15	17.23
2/15/20	8:30	17.23
2/15/20	8:45	17.18
2/15/20	9:00	17.21
2/15/20	9:15	17.21
2/15/20	9:30	17.21
2/15/20	9:45	17.2
2/15/20	10:00	17.24
2/15/20	10:15	17.23
2/15/20	10:30	17.22
2/15/20	10:45	17.2
2/15/20	11:00	17.23
2/15/20	11:15	17.22
2/15/20	11:30	17.21
2/15/20	11:45	17.21
2/15/20	12:00	17.22
2/15/20	12:15	17.24
2/15/20	12:30	17.2
2/15/20	12:45	17.21
2/15/20	13:00	17.2
2/15/20	13:15	17.21
2/15/20	13:30	17.21
2/15/20	13:45	17.22
2/15/20	14:00	17.22
2/15/20	14:15	17.2
2/15/20	14:30	17.21
2/15/20	14:45	17.21
2/15/20	15:00	17.21
2/15/20	15:15	17.22
2/15/20	15:30	17.21
2/15/20	15:45	17.22
2/15/20	16:00	17.22
2/15/20	16:15	17.22
2/15/20	16:30	17.21
2/15/20	16:45	17.24
2/15/20	17:00	17.22
2/15/20	17:15	17.21
2/15/20	17:30	17.21
2/15/20	17:45	17.23
2/15/20	18:00	17.22
2/15/20	18:15	17.21
2/15/20	18:30	17.24
2/15/20	18:45	17.24
2/15/20	19:00	17.21
2/15/20	19:15	17.23
2/15/20	19:30	17.21
2/15/20	19:45	17.25
2/15/20	20:00	17.22
2/15/20	20:15	17.23
2/15/20	20:30	17.2
2/15/20	20:45	17.21
2/15/20	21:00	17.22
2/15/20	21:15	17.22
2/15/20	21:30	17.23
2/15/20	21:45	17.21
2/15/20	22:00	17.19
2/15/20	22:15	17.2
2/15/20	22:30	17.2
2/15/20	22:45	17.2
2/15/20	23:00	17.2
2/15/20	23:15	17.22
2/15/20	23:30	17.22
2/15/20	23:45	17.22
2/16/20	0:00	17.19
2/16/20	0:15	17.2
2/16/20	0:30	17.21
2/16/20	0:45	17.18
2/16/20	1:00	17.19
2/16/20	1:15	17.18
2/16/20	1:30	17.18
2/16/20	1:45	17.18
2/16/20	2:00	17.17
2/16/20	2:15	17.18
2/16/20	2:30	17.16
2/16/20	2:45	17.15
2/16/20	3:00	17.15
2/16/20	3:15	17.16
2/16/20	3:30	17.15
2/16/20	3:45	17.18
2/16/20	4:00	17.16
2/16/20	4:15	17.13
2/16/20	4:30	17.15
2/16/20	4:45	17.13
2/16/20	5:00	17.13
2/16/20	5:15	17.12
2/16/20	5:30	17.14
2/16/20	5:45	17.12
2/16/20	6:00	17.13
2/16/20	6:15	17.13
2/16/20	6:30	17.12
2/16/20	6:45	17.12
2/16/20	7:00	17.12
2/16/20	7:15	17.12
2/16/20	7:30	17.13
2/16/20	7:45	17.12
2/16/20	8:00	17.11
2/16/20	8:15	17.11
2/16/20	8:30	17.21
2/16/20	8:45	17.18
2/16/20	9:00	17.16
2/16/20	9:15	17.14
2/16/20	9:30	17.11
2/16/20	9:45	17.13
2/16/20	10:00	17.12
2/16/20	10:15	17.1
2/16/20	10:30	17.1
2/16/20	10:45	17.12
2/16/20	11:00	17.1
2/16/20	11:15	17.11
2/16/20	11:30	17.12
2/16/20	11:45	17.12
2/16/20	12:00	17.12
2/16/20	12:15	17.11
2/16/20	12:30	17.13
2/16/20	12:45	17.11
2/16/20	13:00	17.11
2/16/20	13:15	17.12
2/16/20	13:30	17.12
2/16/20	13:45	17.14
2/16/20	14:00	17.14
2/16/20	14:15	17.12
2/16/20	14:30	17.13
2/16/20	14:45	17.13
2/16/20	15:00	17.13
2/16/20	15:15	17.12
2/16/20	15:30	17.11
2/16/20	15:45	17.13
2/16/20	16:00	17.14
2/16/20	16:15	17.14
2/16/20	16:30	17.13
2/16/20	16:45	17.13
2/16/20	17:00	17.13
2/16/20	17:15	17.13
2/16/20	17:30	17.14
2/16/20	17:45	17.13
2/16/20	18:00	17.11
2/16/20	18:15	17.11
2/16/20	18:30	17.12
2/16/20	18:45	17.1
2/16/20	19:00	17.1
2/16/20	19:15	17.1
2/16/20	19:30	17.1
2/16/20	19:45	17.11
2/16/20	20:00	17.09
2/16/20	20:15	17.15
2/16/20	20:30	17.12
2/16/20	20:45	17.1
2/16/20	21:00	17.09
2/16/20	21:15	17.09
2/16/20	21:30	17.1
2/16/20	21:45	17.11
2/16/20	22:00	17.09
2/16/20	22:15	17.1
2/16/20	22:30	17.11
2/16/20	22:45	17.11
2/16/20	23:00	17.1
2/16/20	23:15	17.12
2/16/20	23:30	17.11
2/16/20	23:45	17.11
2/17/20	0:00	17.08
2/17/20	0:15	17.1
2/17/20	0:30	17.1
2/17/20	0:45	17.09
2/17/20	1:00	17.09
2/17/20	1:15	17.1
2/17/20	1:30	17.09
2/17/20	1:45	17.08
2/17/20	2:00	17.08
2/17/20	2:15	17.07
2/17/20	2:30	17.09
2/17/20	2:45	17.08
2/17/20	3:00	17.08
2/17/20	3:15	17.05
2/17/20	3:30	17.08
2/17/20	3:45	17.05
2/17/20	4:00	17.05
2/17/20	4:15	17.05
2/17/20	4:30	17.07
2/17/20	4:45	17.06
2/17/20	5:00	17.06
2/17/20	5:15	17.05
2/17/20	5:30	17.04
2/17/20	5:45	17.03
2/17/20	6:00	17.03
2/17/20	6:15	17.01
2/17/20	6:30	17.02
2/17/20	6:45	17.02
2/17/20	7:00	17.02
2/17/20	7:15	17
2/17/20	7:30	17.02
2/17/20	7:45	16.99
2/17/20	8:00	16.99
2/17/20	8:15	17
2/17/20	8:30	16.99
2/17/20	8:45	17.01
2/17/20	9:00	17.01
2/17/20	9:15	17.02
2/17/20	9:30	16.99
2/17/20	9:45	16.99
2/17/20	10:00	17
2/17/20	10:15	17.01
2/17/20	10:30	16.98
2/17/20	10:45	16.98
2/17/20	11:00	16.98
2/17/20	11:15	16.98
2/17/20	11:30	16.97
2/17/20	11:45	16.96
2/17/20	12:00	16.94
2/17/20	12:15	16.95
2/17/20	12:30	16.91
2/17/20	12:45	16.89
2/17/20	13:00	16.88
2/17/20	13:15	16.87
2/17/20	13:30	16.93
2/17/20	13:45	16.86
2/17/20	14:00	16.83
2/17/20	14:15	16.84
2/17/20	14:30	16.79
2/17/20	14:45	16.77
2/17/20	15:00	16.84
2/17/20	15:15	16.8
2/17/20	15:30	16.73
2/17/20	15:45	16.76
2/17/20	16:00	16.7
2/17/20	16:15	16.75
2/17/20	16:30	16.69
2/17/20	16:45	16.66
2/17/20	17:00	16.63
2/17/20	17:15	16.58
2/17/20	17:30	16.61
2/17/20	17:45	16.6
2/17/20	18:00	16.52
2/17/20	18:15	16.52
2/17/20	18:30	16.5
2/17/20	18:45	16.46
2/17/20	19:00	16.45
2/17/20	19:15	16.43
2/17/20	19:30	16.4
2/17/20	19:45	16.38
2/17/20	20:00	16.33
2/17/20	20:15	16.27
2/17/20	20:30	16.25
2/17/20	20:45	16.28
2/17/20	21:00	16.25
2/17/20	21:15	16.16
2/17/20	21:30	16.19
2/17/20	21:45	16.11
2/17/20	22:00	16.06
2/17/20	22:15	16.03
2/17/20	22:30	16.01
2/17/20	22:45	15.97
2/17/20	23:00	15.92
2/17/20	23:15	15.88
2/17/20	23:30	15.86
2/17/20	23:45	15.82
2/18/20	0:00	15.79
2/18/20	0:15	15.75
2/18/20	0:30	15.73
2/18/20	0:45	15.69
2/18/20	1:00	15.67
2/18/20	1:15	15.61
2/18/20	1:30	15.6
2/18/20	1:45	15.56
2/18/20	2:00	15.53
2/18/20	2:15	15.53
2/18/20	2:30	15.5
2/18/20	2:45	15.46
2/18/20	3:00	15.43
2/18/20	3:15	15.41
2/18/20	3:30	15.4
2/18/20	3:45	15.38
2/18/20	4:00	15.38
2/18/20	4:15	15.38
2/18/20	4:30	15.37
2/18/20	4:45	15.34
2/18/20	5:00	15.33
2/18/20	5:15	15.33
2/18/20	5:30	15.31
2/18/20	5:45	15.3
2/18/20	6:00	15.3
2/18/20	6:15	15.29
2/18/20	6:30	15.29
2/18/20	6:45	15.3
2/18/20	7:00	15.29
2/18/20	7:15	15.27
2/18/20	7:30	15.27
2/18/20	7:45	15.26
2/18/20	8:00	15.28
2/18/20	8:15	15.27
2/18/20	8:30	15.27
2/18/20	8:45	15.26
2/18/20	9:00	15.26
2/18/20	9:15	15.24
2/18/20	9:30	15.22
2/18/20	9:45	15.22
2/18/20	10:00	15.21
2/18/20	10:15	15.19
2/18/20	10:30	15.17
2/18/20	10:45	15.17
2/18/20	11:00	15.13
2/18/20	11:15	15.12
2/18/20	11:30	15.12
2/18/20	11:45	15.09
2/18/20	12:00	15.06
2/18/20	12:15	15.03
2/18/20	12:30	15.03
2/18/20	12:45	15.01
2/18/20	13:00	14.97
2/18/20	13:15	14.94
2/18/20	13:30	14.94
2/18/20	13:45	14.89
2/18/20	14:00	14.87
2/18/20	14:15	14.85
2/18/20	14:30	14.81
2/18/20	14:45	14.8
2/18/20	15:00	14.75
2/18/20	15:15	14.72
2/18/20	15:30	14.7
2/18/20	15:45	14.66
2/18/20	16:00	14.63
2/18/20	16:15	14.59
2/18/20	16:30	14.57
2/18/20	16:45	14.55
2/18/20	17:00	14.52
2/18/20	17:15	14.49
2/18/20	17:30	14.52
2/18/20	17:45	14.44
2/18/20	18:00	14.46
2/18/20	18:15	14.41
2/18/20	18:30	14.43
2/18/20	18:45	14.4
2/18/20	19:00	14.4
2/18/20	19:15	14.39
2/18/20	19:30	14.39
2/18/20	19:45	14.37
2/18/20	20:00	14.38
2/18/20	20:15	14.38
2/18/20	20:30	14.38
2/18/20	20:45	14.4
2/18/20	21:00	14.43
2/18/20	21:15	14.41
2/18/20	21:30	14.49
2/18/20	21:45	14.5
2/18/20	22:00	14.5
2/18/20	22:15	14.51
2/18/20	22:30	14.53
2/18/20	22:45	14.54
2/18/20	23:00	14.57
2/18/20	23:15	14.59
2/18/20	23:30	14.63
2/18/20	23:45	14.64
2/19/20	0:00	14.65
2/19/20	0:15	14.67
2/19/20	0:30	14.68
2/19/20	0:45	14.73
2/19/20	1:00	14.8
2/19/20	1:15	14.73
2/19/20	1:30	14.76
2/19/20	1:45	14.74
2/19/20	2:00	14.84
2/19/20	2:15	14.8
2/19/20	2:30	14.82
2/19/20	2:45	14.85
2/19/20	3:00	14.83
2/19/20	3:15	14.86
2/19/20	3:30	14.87
2/19/20	3:45	14.91
2/19/20	4:00	14.9
2/19/20	4:15	14.92
2/19/20	4:30	14.96
2/19/20	4:45	14.96
