V1	V2	V3	V4	V5	V6	V7	V8	V9	V10
8.847423712	14.21295148	10.25	10.43904452	13.65541271	13.07025513	8.20957979	10.29812406	10.09228114	11.53946473
8.865792896	14.21637319	10.25	10.45075038	13.67269135	13.08293647	8.187973987	10.30916958	10.09956978	11.50555278
8.884162081	14.2197949	10.25885943	10.46245623	13.68267634	13.09074537	8.166368184	10.32021511	10.10685843	11.47608804
8.902531266	14.22321661	10.26	10.47416208	13.69532266	13.09855428	8.144762381	10.33189095	10.11414707	11.4493997
8.920975488	14.22663832	10.27033017	10.48586793	13.71264632	13.11272636	8.123156578	10.34845923	10.12143572	11.43
8.940875438	14.23003002	10.28	10.49757379	13.72263132	13.12417209	8.101550775	10.36335168	10.12872436	11.44
8.960775388	14.23174087	10.2818009	10.50927964	13.73261631	13.13198099	8.079944972	10.3743972	10.13601301	11.39933467
8.980675338	14.23345173	10.29253627	10.52647824	13.7426013	13.13978989	8.06	10.38544272	10.14	11.38
9.000575288	14.23516258	10.3	10.54269135	13.75258629	13.1475988	8.046733367	10.39648824	10.14118059	11.35595798
9.020475238	14.23687344	10.304007	10.5543972	13.76257129	13.16081541	8.025127564	10.40753377	10.15575788	11.34
9.040375188	14.23858429	10.31	10.56610305	13.77511256	13.17321661	8.01	10.41857929	10.16	11.31258129
9.059484742	14.24	10.31547774	10.5778089	13.79254127	13.18102551	7.983831916	10.42962481	10.16245623	11.30410705
9.077853927	14.24	10.32621311	10.59427214	13.80252626	13.18883442	7.970310155	10.44067034	10.16974487	11.2792046
9.096223112	14.24	10.33694847	10.61061031	13.81251126	13.19664332	7.95	10.45171586	10.17703352	11.26251626
9.114592296	14.24	10.34768384	10.61646323	13.82249625	13.20445223	7.937098549	10.46276138	10.18	11.23582791
9.132961481	14.24	10.35	10.62694847	13.83248124	13.21226113	7.915492746	10.4738069	10.18161081	11.21827914
9.151330665	14.24	10.36830915	10.64450725	13.84246623	13.22014007	7.9	10.48485243	10.18889945	11.19245123
9.16969985	14.24056028	10.37988994	10.66206603	13.85245123	13.23575788	7.882281141	10.49589795	10.19618809	11.17576288
9.19108054	14.24227114	10.38062531	10.67962481	13.86243622	13.24	7.861350675	10.51041521	10.20695348	11.14907454
9.212511256	14.24398199	10.39136068	10.69145573	13.87	13.24349675	7.859069535	10.52698349	10.22	11.13238619
9.233941971	14.24569285	10.40209605	10.70474237	13.8724062	13.25261131	7.837463732	10.53903452	10.22	11.11
9.255372686	14.2474037	10.41283142	10.72230115	13.8823912	13.26822911	7.821715858	10.55008004	10.22534267	11.0890095
9.276803402	14.24911456	10.42356678	10.73657329	13.89237619	13.27	7.8	10.56112556	10.23263132	11.07
9.298234117	14.25	10.43430215	10.74827914	13.90236118	13.27473237	7.782646323	10.57217109	10.23991996	11.05
9.318974487	14.25	10.45007504	10.76996998	13.91234617	13.28254127	7.77104052	10.58321661	10.24	11.03
9.338874437	14.25	10.46	10.79253627	13.92233117	13.29035018	7.759434717	10.59426213	10.24449725	11.01225613
9.358774387	14.25	10.46650825	10.81009505	13.93	13.29815908	7.737828914	10.60530765	10.25178589	10.99556778
9.378674337	14.25	10.48448724	10.82765383	13.93230115	13.3	7.72	10.61635318	10.25907454	10.97887944
9.398574287	14.25	10.49797899	10.84521261	13.94228614	13.30755378	7.704617309	10.6273987	10.26636318	10.96
9.418474237	14.25	10.50871436	10.86277139	13.95227114	13.32	7.7	10.64266633	10.27365183	10.94
9.438374187	14.25	10.52889945	10.88033017	13.96	13.32	7.72	10.65923462	10.28094047	10.92881441
9.458274137	14.25	10.54018509	10.89788894	13.96224112	13.3272036	7.72	10.67053527	10.28822911	10.91212606
9.478174087	14.25	10.55184092	10.91544772	13.97222611	13.33501251	7.728194097	10.68158079	10.29551776	10.9
9.498074037	14.25	10.57165583	10.9330065	13.98221111	13.34282141	7.72	10.69262631	10.3	10.89
9.517973987	14.25	10.5823912	10.95056528	13.99	13.35	7.71	10.70550775	10.30009505	10.88206103
9.537873937	14.24864432	10.59625313	10.96812406	13.99218109	13.35	7.7	10.72207604	10.30738369	10.86537269
9.557773887	14.24693347	10.61386193	10.99091046	14	13.35624812	7.691770885	10.73864432	10.31467234	10.85868434
9.577083542	14.24522261	10.6245973	11.01432216	14.00215108	13.36	7.69	10.75521261	10.32196098	10.85
9.595452726	14.24351176	10.64066533	11.03773387	14.01	13.36186593	7.67855928	10.76785393	10.32924962	10.84530765
9.613821911	14.2418009	10.66213607	11.05835918	14.01212106	13.36967484	7.666953477	10.77889945	10.33	10.84138069
9.632191096	14.24009005	10.6768034	11.07591796	14.02210605	13.37	7.66	10.79491746	10.33765383	10.86
9.65056028	14.23837919	10.69507754	11.09796898	14.03	13.37529265	7.653741871	10.81148574	10.35111556	10.86
9.668929465	14.23666833	10.70827414	11.12138069	14.03	13.38	7.642136068	10.82805403	10.3584042	10.86
9.687298649	14.23495748	10.72801901	11.1447924	14.03206103	13.38	7.630530265	10.84462231	10.36569285	10.86813407
9.705667834	14.23324662	10.74948974	11.1682041	14.04	13.38	7.628924462	10.8611906	10.37298149	10.87
9.72403702	14.23153577	10.77096048	11.19161581	14.04203102	13.38652826	7.62	10.87775888	10.38	10.87
9.7424062	14.22964982	10.79243122	11.21502751	14.05	13.39	7.61	10.89432716	10.38	10.8781991
9.76077539	14.22622811	10.81390195	11.23843922	14.052001	13.39	7.604107054	10.91089545	10.38484742	10.87
9.77914457	14.2228064	10.83537269	11.25638819	14.06	13.39	7.6	10.92746373	10.39213607	10.88
9.79751376	14.21938469	10.85684342	11.27526263	14.06	13.39776388	7.580895448	10.94870935	10.39942471	10.87
9.81490245	14.21596298	10.88247124	11.29867434	14.06	13.4	7.59	10.9706003	10.40671336	10.87
9.83021011	14.21254127	10.91467734	11.32208604	14.06194097	13.4	7.58	10.98716858	10.414002	10.87
9.84551776	14.20955978	10.94125563	11.34549775	14.07	13.4	7.576078039	11.00498249	10.42129065	10.87
9.86082541	14.20784892	10.96272636	11.36890945	14.07	13.4	7.57	11.02707354	10.42857929	10.86
9.87613307	14.20613807	10.99129565	11.39232116	14.07	13.4	7.562866433	11.04916458	10.43586793	10.86
9.89144072	14.20442721	11.02350175	11.41573287	14.07	13.39538269	7.56	11.07125563	10.44315658	10.86
9.90674837	14.20271636	11.04713857	11.43914457	14.07186593	13.39242621	7.559654827	11.09334667	10.45044522	10.85491746
9.92326163	14.2010055	11.08721861	11.46255628	14.08	13.4	7.541950975	11.11543772	10.45773387	10.85
9.94010005	14.19788394	11.12012006	11.48596798	14.08	13.4	7.55	11.13752876	10.46502251	10.85
9.95693847	14.19275138	11.15310155	11.50937969	14.08	13.4	7.55	11.15961981	10.47231116	10.85
9.97377689	14.18761881	11.19453227	11.52709355	14.08	13.39633817	7.536768384	11.18171086	10.4795998	10.85
9.99061531	14.18248624	11.22898449	11.54775388	14.08	13.39	7.54	11.20475238	10.48688844	10.84852426
10.00745373	14.17735368	11.26894447	11.57701851	14.08	13.39	7.53997999	11.23236618	10.49417709	10.84
10.02351176	14.17222111	11.30486743	11.60302651	14.08	13.39	7.53	11.25798399	10.50146573	10.83809905
10.03728864	14.16708854	11.3478089	11.62643822	14.08	13.39	7.54	11.28007504	10.50875438	10.83858929
10.05106553	14.16195598	11.38556278	11.64984992	14.07826913	13.39	7.54	11.3052076	10.51604302	10.83
10.06484242	14.15682341	11.42369185	11.67326163	14.07	13.38948474	7.546403202	11.33282141	10.52333167	10.83
10.07861931	14.15169085	11.46663332	11.69667334	14.07	13.38167584	7.55	11.35634817	10.53062031	10.82134567
10.0923962	14.14655828	11.50957479	11.71756378	14.07	13.37386693	7.56	11.37843922	10.53790895	10.82465733
10.10617309	14.14142571	11.55251626	11.73512256	14.07	13.37	7.57122061	11.40053027	10.5451976	10.82
10.11773887	14.13629315	11.59545773	11.75690845	14.06834417	13.36824912	7.59	11.42327664	10.55248624	10.82
10.12845423	14.13116058	11.6383992	11.78032016	14.06	13.36044022	7.6	11.45089045	10.55977489	10.82
10.13916958	14.12602801	11.68134067	11.80373187	14.06	13.36	7.616038019	11.47850425	10.56706353	10.81790395
10.14988494	14.12089545	11.72428214	11.82714357	14.05838919	13.35482241	7.637643822	11.50611806	10.57435218	10.81
10.1606003	14.11576288	11.76722361	11.85055528	14.05	13.35	7.659249625	11.53098549	10.58164082	10.81
10.17131566	14.11063032	11.81016508	11.87047524	14.04841921	13.3492046	7.680855428	11.55307654	10.58892946	10.81
10.18261131	14.103997	11.85310655	11.88803402	14.04	13.3413957	7.712461231	11.57895948	10.59621811	10.80115058
10.19638819	14.09715358	11.89604802	11.9055928	14.03844922	13.33358679	7.734067034	11.60657329	10.60350675	10.80553777
10.21016508	14.09031016	11.93898949	11.9242021	14.03	13.33	7.767018509	11.62934967	10.6107954	10.80777389
10.22394197	14.08346673	11.98193097	11.94761381	14.02847924	13.32796898	7.794557279	11.65144072	10.61808404	10.8
10.23771886	14.07662331	12.01865433	11.97102551	14.01849425	13.32016008	7.837768884	11.67353177	10.62537269	10.8
10.25149575	14.06977989	12.05086043	11.99443722	14.00850925	13.31235118	7.870490245	11.69702851	10.63266133	10.8
10.26527264	14.06293647	12.09075538	12.01338669	13.99852426	13.30454227	7.904192096	11.72464232	10.63994997	10.79102051
10.27804402	14.05609305	12.12527264	12.03126063	13.98853927	13.29673337	7.943701851	11.74735368	10.64723862	10.79
10.29029015	14.04924962	12.15747874	12.05467234	13.98	13.28892446	7.980615308	11.76392196	10.65452726	10.78
10.30253627	14.0424062	12.19957979	12.07606303	13.97856928	13.28111556	8.023826913	11.78748374	10.66363182	10.78
10.31478239	14.03556278	12.23252126	12.09362181	13.96858429	13.27330665	8.067038519	11.81509755	10.6782091	10.77
10.32702851	14.02871936	12.27409705	12.11118059	13.9571986	13.26549775	8.110250125	11.83816908	10.68	10.77
10.33927464	14.02187594	12.30630315	12.12873937	13.94	13.25768884	8.161730865	11.86026013	10.68736368	10.76
10.35171086	14.01503252	12.34134567	12.15173087	13.93725863	13.24987994	8.206673337	11.88235118	10.70097049	10.76
10.36548774	14.00818909	12.38071536	12.17385693	13.91864432	13.24207104	8.249884942	11.90444222	10.70825913	10.75
10.37926463	14.00134567	12.41292146	12.19141571	13.90865933	13.23426213	8.303096548	11.92653327	10.71554777	10.75
10.39304152	13.99450225	12.44512756	12.20897449	13.89867434	13.22290645	8.356308154	11.94862431	10.72283642	10.74
10.40681841	13.98765883	12.47733367	12.22653327	13.88737869	13.21	8.40927964	11.97071536	10.73025013	10.74
10.4205953	13.98081541	12.50302651	12.24409205	13.86870435	13.21	8.472731366	11.9896048	10.74482741	10.73
10.43437219	13.97397199	12.53174587	12.26165083	13.85743872	13.20302651	8.525942971	12.00617309	10.75470235	10.73
10.44814907	13.96712856	12.56395198	12.2792096	13.83873437	13.19521761	8.583731866	12.02698849	10.761991	10.72738369
10.46192596	13.96028514	12.58743872	12.29451226	13.82749875	13.18481741	8.638549275	12.04907954	10.76927964	10.72
10.47570285	13.95344172	12.61836418	12.30621811	13.80876438	13.1695998	8.703366683	12.07117059	10.77656828	10.72
10.48947974	13.94574787	12.65057029	12.32584792	13.79755878	13.1617909	8.768184092	12.09244622	10.78771386	10.71
10.50325663	13.9371936	12.68185093	12.34925963	13.77758879	13.15398199	8.833001501	12.10901451	10.80114557	10.70063032
10.51703352	13.92863932	12.70498249	12.3670035	13.7588094	13.14234617	8.897818909	12.12744372	10.80843422	10.7
10.53081041	13.92008504	12.7347924	12.38456228	13.74764882	13.12836418	8.968424212	12.14953477	10.81572286	10.69274637
10.54458729	13.91153077	12.7593947	12.40212106	13.72767884	13.12055528	9.027453727	12.16871936	10.82602301	10.69
10.55836418	13.90297649	12.78773387	12.42290645	13.70770885	13.11274637	9.092271136	12.18528764	10.84030015	10.68
10.57214107	13.89442221	12.8138069	12.44631816	13.68773887	13.10493747	9.166118059	12.2058079	10.84758879	10.67718859
10.58591796	13.88586793	12.84067534	12.45986493	13.66776888	13.09425713	9.221905953	12.22789895	10.85975488	10.66
10.59969485	13.87731366	12.86214607	12.47235618	13.6477989	13.07931966	9.286723362	12.2449925	10.87216608	10.65618809
10.61347174	13.86875938	12.88361681	12.48991496	13.62782891	13.07151076	9.35154077	12.26208104	10.87945473	10.64712356
10.62805403	13.8602051	12.90508754	12.50747374	13.60678839	13.06370185	9.406358179	12.28417209	10.89348674	10.64
10.64336168	13.85165083	12.93483742	12.52503252	13.57894447	13.05589295	9.464117059	12.30469735	10.90403202	10.63374687
10.65866933	13.84309655	12.95802901	12.5425913	13.56687844	13.04616808	9.517328664	12.32126563	10.91264132	10.62
10.67397699	13.83454227	12.97949975	12.56010005	13.53794897	13.03055028	9.570810405	12.33783392	10.92721861	10.61037019
10.68928464	13.82598799	13.00097049	12.5718059	13.51797899	13.02246623	9.623751876	12.3544022	10.93589795	10.61
10.7045923	13.81743372	13.02244122	12.58526763	13.498009	13.00931466	9.670445223	12.37097049	10.94318659	10.6069935
10.71989995	13.80887944	13.04586793	12.60282641	13.47705853	13	9.720175088	12.38753877	10.95142571	10.61
10.73672836	13.80032516	13.07538269	12.62038519	13.44806903	12.99807904	9.763386693	12.40410705	10.97329165	10.6
10.75356678	13.79012506	13.09685343	12.63794397	13.42809905	12.98246123	9.806598299	12.42090045	10.98505253	10.6
10.7704052	13.77985993	13.11832416	12.65033517	13.4071936	12.96684342	9.849809905	12.4429915	10.99234117	10.6
10.78724362	13.7695948	13.1397949	12.66306153	13.37723862	12.95561281	9.891510755	12.46254127	10.99962981	10.6
10.80408204	13.75932966	13.16126563	12.68062031	13.34818909	12.9478039	9.926233117	12.47358679	11.01383692	10.6
10.82092046	13.74906453	13.18273637	12.69545273	13.32732866	12.93998999	9.964722361	12.48694847	11.02841421	10.6
10.83846423	13.7389995	13.21131066	12.70715858	13.29824912	12.92437219	10.00265633	12.50351676	11.04149575	10.59
10.85683342	13.73044522	13.23567784	12.71886443	13.27741871	12.91437719	10.03586793	12.52008504	11.04878439	10.59
10.8752026	13.72189095	13.25714857	12.73085543	13.24830915	12.90656828	10.06953977	12.53665333	11.06214607	10.59
10.89357179	13.71333667	13.27861931	12.74841421	13.22750875	12.89875938	10.10229115	12.55322161	11.07672336	10.59
10.91194097	13.70478239	13.30009005	12.76398199	13.19755378	12.89095048	10.14275138	12.56978989	11.09065033	10.59
10.93031016	13.69622811	13.32156078	12.77568784	13.1683992	12.87628314	10.17871436	12.58635818	11.09793897	10.59
10.94867934	13.6872086	13.34454727	12.79109055	13.14764382	12.86533267	10.21192596	12.60292646	11.10522761	10.59
10.96988994	13.67694347	13.37450225	12.80864932	13.11768884	12.85504752	10.24756878	12.61949475	11.11503252	10.58
10.99132066	13.66667834	13.39895948	12.8208054	13.08773387	12.83971486	10.28834917	12.63606303	11.1296098	10.58
11.01275138	13.65641321	13.42744372	12.83251126	13.05777889	12.83190595	10.32156078	12.65263132	11.14418709	10.58
11.03418209	13.64614807	13.44891446	12.84421711	13.02854927	12.8181941	10.36477239	12.66613307	11.15438219	10.58
11.05561281	13.63588294	13.47557779	12.85592296	13.00786893	12.80628814	10.40798399	12.67717859	11.16334167	10.58
11.07704352	13.62561781	13.49592796	12.86762881	12.97791396	12.79847924	10.4511956	12.69233617	11.17791896	10.57677339
11.09968484	13.61535268	13.51998999	12.87933467	12.94795898	12.79067034	10.50161081	12.70890445	11.18624812	10.57
11.12417709	13.60508754	13.5447974	12.89156078	12.918004	12.77572286	10.54761881	12.72547274	11.19707354	10.56
11.14866933	13.59482241	13.5744022	12.90911956	12.88804902	12.76505253	10.60083042	12.74136068	11.21165083	10.56
11.17316158	13.58455728	13.59773887	12.92222611	12.85809405	12.75448724	10.65606303	12.7524062	11.22622811	10.55
11.19765383	13.57429215	13.6192096	12.92807904	12.82813907	12.73943472	10.72088044	12.76517759	11.2354027	10.54
11.22214607	13.56402701	13.65068034	12.93786393	12.79878939	12.73162581	10.78569785	12.78174587	11.24269135	10.53
11.24663832	13.55376188	13.67215108	12.94956978	12.77763882	12.72381691	10.86051526	12.79554277	11.24997999	10.5264082
11.27377189	13.54349675	13.69362181	12.96127564	12.73827414	12.71201601	10.94377689	12.80658829	11.26453727	10.50971986
11.30132566	13.53323162	13.71763882	12.97298149	12.70831916	12.6981991	11.0202001	12.82145073	11.27455728	10.5
11.32887944	13.52296648	13.74656328	12.98468734	12.67836418	12.6903902	11.10662331	12.83801901	11.28369185	10.48634317
11.35643322	13.51270135	13.77205103	12.9963932	12.64893947	12.67516258	11.19304652	12.84972486	11.29826913	10.47965483
11.38398699	13.50243622	13.79950475	13.00809905	12.62845423	12.66477239	11.2846023	12.86115558	11.30642321	10.46296648
11.41154077	13.49217109	13.82646323	13.0198049	12.597999	12.65696348	11.36941971	12.87772386	11.31371186	10.45627814
11.4395998	13.48190595	13.85244622	13.03151076	12.55854427	12.64915458	11.45423712	12.89286143	11.322001	10.45
11.46868434	13.47164082	13.87391696	13.04321661	12.52858929	12.64134567	11.53873937	12.90390695	11.33657829	10.45
11.49776888	13.46137569	13.90308154	13.05492246	12.49863432	12.62707354	11.62387194	12.91495248	11.34557779	10.45
11.52685343	13.45111056	13.92685843	13.06662831	12.46867934	12.61572786	11.69868934	12.925998	11.35286643	10.45
11.55593797	13.44084542	13.94832916	13.07416708	12.43872436	12.60583792	11.768009	12.93704352	11.36031016	10.44283642
11.58502251	13.43058029	13.9697999	13.08004002	12.40835918	12.59022011	11.83832416	12.94808904	11.37488744	10.44
11.61410705	13.42031516	13.99127064	13.09174587	12.36881441	12.58230115	11.90314157	12.96370185	11.38473237	10.43
11.64075038	13.41005003	14.01274137	13.10690345	12.33885943	12.57449225	11.95795898	12.98018009	11.39202101	10.43
11.66677339	13.39978489	14.03210605	13.13031516	12.30890445	12.56336668	12.02185093	12.99122561	11.39930965	10.42
11.6927964	13.38951976	14.04852426	13.14343172	12.27894947	12.54887444	12.0775938	13.00227114	11.4131966	10.4193947
11.71881941	13.37925463	14.08073037	13.14928464	12.24865933	12.54106553	12.13241121	13.01331666	11.42388694	10.41
11.74484242	13.36898949	14.10862431	13.16027514	12.20935968	12.53325663	12.18148574	13.02436218	11.43117559	10.41
11.77086543	13.35872436	14.13009505	13.17198099	12.18877939	12.52089545	12.22469735	13.0354077	11.43846423	10.4
11.79729365	13.34845923	14.15156578	13.18368684	12.14912956	12.50763882	12.27790895	13.04645323	11.44575288	10.39264132
11.82484742	13.3381941	14.17303652	13.19269635	12.11917459	12.49982991	12.32112056	13.05749875	11.45608304	10.39
11.8524012	13.32792896	14.19450725	13.19854927	12.08895948	12.49202101	12.36433217	13.06854427	11.47033017	10.38
11.87995498	13.31766383	14.21597799	13.2088044	12.04950975	12.48421211	12.40377189	13.07958979	11.47761881	10.38
11.90750875	13.3073987	14.23744872	13.22025513	12.02907954	12.4728064	12.43537769	13.09063532	11.48490745	10.37
11.93506253	13.29713357	14.24945973	13.22610805	11.98935468	12.4585943	12.46698349	13.10168084	11.4921961	10.36
11.96261631	13.28686843	14.2801951	13.23196098	11.9593997	12.45078539	12.50717859	13.11272636	11.49948474	10.36
11.99017009	13.2766033	14.29186093	13.23781391	11.92944472	12.44297649	12.5301951	13.12377189	11.50677339	10.35
12.01772386	13.26572786	14.31166583	13.24733367	11.89931966	12.43516758	12.5618009	13.13481741	11.51406203	10.34
12.04527764	13.25375188	14.3272036	13.25903952	11.85968984	12.42471736	12.5834067	13.14586293	11.52135068	10.33244622
12.07283142	13.24177589	14.35313657	13.26537269	11.83943972	12.40954977	12.60501251	13.15690845	11.52863932	10.32575788
12.10038519	13.2297999	14.36774387	13.27122561	11.79962481	12.40174087	12.62661831	13.16795398	11.54185593	10.32
12.12793897	13.21782391	14.3846073	13.27707854	11.76966983	12.39393197	12.64	13.1789995	11.55321661	10.32
12.15488244	13.20584792	14.40068534	13.28293147	11.73971486	12.38612306	12.65982991	13.19004502	11.56050525	10.31
12.17937469	13.19474737	14.41607804	13.28878439	11.70975988	12.37662831	12.67143572	13.20109055	11.5677939	10.3
12.20386693	13.18448224	14.43362681	13.29463732	11.6798049	12.36101051	12.68304152	13.21213607	11.57508254	10.29
12.22835918	13.17421711	14.45509755	13.30049025	11.64984992	12.35269635	12.69464732	13.22318159	11.58237119	10.28
12.25285143	13.16395198	14.46828414	13.30634317	11.61992996	12.34488744	12.70625313	13.23422711	11.58965983	10.27893947
12.27734367	13.15368684	14.48803902	13.3121961	11.59993997	12.33415708	12.71	13.24527264	11.59694847	10.27
12.30183592	13.14342171	14.49975488	13.31804902	11.56997999	12.32	12.71946473	13.25631816	11.60423712	10.25556278
12.32632816	13.13315658	14.51098049	13.32390195	11.53004002	12.32	12.72	13.26368184	11.61305153	10.25
12.35082041	13.12289145	14.53245123	13.32975488	11.51005003	12.30730365	12.72	13.2692046	11.62762881	10.24
12.37531266	13.11262631	14.55196098	13.3356078	11.48012006	12.29584292	12.72	13.27945473	11.63610305	10.23
12.3998049	13.10236118	14.5653927	13.34146073	11.45016508	12.28606803	12.72	13.29050025	11.6433917	10.2188094
12.42429715	13.09209605	14.58343172	13.34731366	11.42021011	12.27045023	12.71	13.30154577	11.65068034	10.21
12.44878939	13.08183092	14.59416708	13.35316658	11.40017009	12.26241621	12.70090045	13.3125913	11.65796898	10.19543272
12.47307654	13.07156578	14.60490245	13.35901951	11.37030015	12.2546073	12.69929465	13.32363682	11.66525763	10.18874437
12.49603802	13.06130065	14.61563782	13.36487244	11.35023012	12.2467984	12.68768884	13.33234117	11.67254627	10.17205603
12.5189995	13.05103552	14.63274637	13.37072536	11.3203902	12.23898949	12.68	13.33786393	11.67983492	10.16536768
12.54196098	13.04077039	14.64710855	13.37657829	11.29043522	12.23118059	12.66447724	13.34677339	11.68712356	10.15867934
12.56492246	13.03050525	14.65784392	13.38243122	11.27032016	12.22337169	12.65	13.35781891	11.69441221	10.141991
12.58788394	13.02024012	14.66857929	13.38828414	11.24052526	12.21556278	12.63126563	13.36886443	11.70170085	10.12530265
12.61084542	13.00997499	14.68862931	13.39	11.22038019	12.20550775	12.61	13.37990995	11.70898949	10.10861431
12.63288644	12.99970985	14.70005003	13.39	11.20041021	12.18994497	12.59805403	13.39095548	11.71627814	10.09192596
12.65431716	12.98944472	14.71078539	13.39584292	11.17066033	12.18213607	12.57644822	13.4010005	11.72356678	10.07523762
12.67574787	12.97917959	14.72152076	13.40169585	11.14070535	12.17432716	12.55484242	13.40652326	11.73085543	10.04854927
12.69717859	12.96891446	14.73225613	13.40754877	11.13025013	12.16651826	12.53323662	13.41409205	11.73814407	10.02186093
12.7186093	12.95864935	14.7429915	13.41	11.1007954	12.15870935	12.51163082	13.42513757	11.74543272	10.00517259
12.74004002	12.94838439	14.75372686	13.41	11.08056028	12.15090045	12.49002501	13.43618309	11.75272136	9.978484242
12.76147074	12.93811942	14.76446223	13.41510755	11.05088544	12.14309155	12.45841921	13.44722861	11.76001001	9.951795898
12.78290145	12.92785446	14.7751976	13.42	11.03062031	12.13528264	12.43681341	13.45413707	11.76729865	9.925107554
12.80433217	12.9175895	14.78593297	13.42	11.01065033	12.12494747	12.4152076	13.45965983	11.77458729	9.89841921
12.82576288	12.90732454	14.79666833	13.42266633	10.98102051	12.10966483	12.3836018	13.47036518	11.78187594	9.863461731
12.8471936	12.89754973	14.8074037	13.42851926	10.96071036	12.10185593	12.353992	13.48070535	11.78916458	9.835042521
12.86862431	12.88899528	14.81813907	13.43	10.94074037	12.09404702	12.3303902	13.48622811	11.79645323	9.808354177
12.89005503	12.88044083	14.82887444	13.43022511	10.92077039	12.08623812	12.29878439	13.49350175	11.80374187	9.781665833
12.91066533	12.87188638	14.8396098	13.43607804	10.8912006	12.07842921	12.26717859	13.50454727	11.81103052	9.744977489
12.93056528	12.86333193	14.85034517	13.44	10.87083042	12.07062031	12.24557279	13.5127964	11.81831916	9.716578289
12.95046523	12.85477748	14.86108054	13.44	10.85086043	12.05562281	12.21396698	13.51831916	11.82560776	9.6816008
12.97036518	12.84546773	14.87	13.44	10.83089045	12.0450025	12.18236118	13.52768384	11.83289639	9.654912456
12.99026513	12.8352026	14.87255128	13.44	10.81092046	12.0371936	12.15151076	13.53872936	11.84018509	9.618224112
13.01016508	12.82493747	14.88328664	13.44534267	10.78142571	12.02938469	12.11914957	13.54488744	11.84747374	9.591535768
13.03006003	12.81467234	14.89402201	13.45	10.76098049	12.02157579	12.08754377	13.55082041	11.85476238	9.554847424
13.04842921	12.8044072	14.9	13.45	10.74101051	12.00753377	12.05593797	13.56186593	11.86205103	9.52815908
13.0667984	12.79414207	14.90549275	13.45	10.72104052	11.99595798	12.02433217	13.57145573	11.86933967	9.501470735
13.08516758	12.78387694	14.91622811	13.45	10.70107054	11.98814907	11.99272636	13.57697849	11.87662831	9.469564782
13.10353677	12.77361181	14.92	13.45	10.68110055	11.98034017	11.96112056	13.5850025	11.88391696	9.448094047
13.12190595	12.76334667	14.92769885	13.45	10.66113057	11.97253127	11.92902951	13.59604802	11.8912056	9.421405703
13.14027514	12.75308154	14.93	13.45	10.63174087	11.95944472	11.88790895	13.60354677	11.89849425	9.4
13.15936468	12.74281641	14.93916958	13.45	10.6111906	11.94691346	11.85630315	13.60906953	11.90578289	9.37
13.17926463	12.73255128	14.94990495	13.45	10.59122061	11.9382091	11.82469735	13.61918459	11.91307154	9.35134067
13.19916458	12.72357179	14.97	13.45	10.57125063	11.9225913	11.78618309	13.63011506	11.92036018	9.334652326
13.21906453	12.71501751	14.97	13.45	10.55128064	11.90697349	11.75297149	13.63563782	11.92764882	9.307963982
13.23896448	12.70646323	14.97211106	13.45	10.53131066	11.89567784	11.71975988	13.64116058	11.93	9.281275638
13.25886443	12.69790895	14.98284642	13.45	10.50201101	11.88786893	11.68654827	13.64668334	11.93222611	9.264587294
13.27876438	12.68935468	14.99	13.45	10.49068534	11.88006003	11.64666833	13.6522061	11.93951476	9.24
13.29722861	12.6808004	14.99431716	13.45	10.4714007	11.87225113	11.60506253	13.65772886	11.9468034	9.221210605
13.3155978	12.67224612	15	13.45	10.44214607	11.85888444	11.56691346	13.66650325	11.95409205	9.2
13.33396698	12.66369185	15.00578789	13.45	10.42146073	11.84663332	11.53185093	13.67754877	11.96138069	9.177833917
13.35233617	12.65513757	15.01	13.45	10.40149075	11.83764882	11.49049025	13.68429715	11.96866933	9.16
13.37070535	12.64658329	15.01725863	13.45	10.38152076	11.82203102	11.45727864	13.68981991	11.97595798	9.134457229
13.38907454	12.63802901	15.02	13.45	10.36155078	11.80641321	11.41406703	13.69534267	11.98324662	9.117768884
13.40682341	12.6293697	15.02872936	13.45	10.34158079	11.7953977	11.38085543	13.70086543	11.99	9.09108054
13.42366183	12.61910473	15.03	13.44589295	10.32161081	11.78517759	11.33764382	13.70638819	11.99	9.074392196
13.44050025	12.60883977	15.0302001	13.44004002	10.30164082	11.76977989	11.29664832	13.71191096	12.00022511	9.077703852
13.45733867	12.59857481	15.04	13.44	10.28167084	11.76197099	11.26122061	13.71743372	12.01	9.061015508
13.47417709	12.58830985	15.04	13.43833417	10.26170085	11.74832416	11.218009	13.72295648	12.01	9.044327164
13.49101551	12.57804489	15.0424062	13.43248124	10.24173087	11.73270635	11.1847974	13.72847924	12.01697849	9.027638819
13.50785393	12.56815004	15.05	13.43	10.22176088	11.71708854	11.14158579	13.734002	12.02	9.01
13.52602801	12.55959559	15.05	13.43	10.2017909	11.70147074	11.09837419	13.73952476	12.02155578	8.994262131
13.5443972	12.55104114	15.05461231	13.43	10.18182091	11.69292646	11.06516258	13.74504752	12.02884442	8.977573787
13.56276638	12.54248669	15.06	13.42906953	10.16185093	11.68023512	11.02195098	13.75057029	12.03613307	8.96
13.58113557	12.53393224	15.06	13.42321661	10.14188094	11.66461731	10.98873937	13.75609305	12.04342171	8.944197099
